id,maintenance_fund_id,year,amount,created_at,updated_at,fee_collection_type_id,how_collected,other_fee_type
14890,4141,2016,"$ 1,265.00",2015-12-30 22:28:25.68783,2016-10-03 13:54:47.342868,943965439,,
14758,1601,2016,See Below,2015-12-30 21:46:02.793932,2015-12-30 21:46:02.793932,956606309,,
14759,1624,2016,See Below,2015-12-30 21:46:15.044407,2015-12-30 21:46:15.044407,956606309,,
14761,1670,2016,See Below,2015-12-30 21:46:34.097514,2015-12-30 21:46:34.097514,956606309,,
14765,1840,2016,See Below,2015-12-30 21:47:20.121585,2015-12-30 21:47:20.121585,956606309,,
14766,1872,2016,See Below,2015-12-30 21:47:32.182251,2015-12-30 21:47:32.182251,956606309,,
14770,2123,2016,See Below,2015-12-30 21:50:50.484205,2015-12-30 21:50:50.484205,956606309,,
14773,2219,2016,See Below,2015-12-30 21:52:33.704776,2015-12-30 21:52:33.704776,956606309,,
14774,2249,2016,See Below,2015-12-30 21:52:43.323572,2015-12-30 21:52:43.323572,956606309,,
14776,2263,2016,See Below,2015-12-30 21:53:07.359899,2015-12-30 21:53:07.359899,956606309,,
14777,2292,2016,See Below,2015-12-30 21:53:16.640732,2015-12-30 21:53:16.640732,956606309,,
14781,2468,2016,See Below,2015-12-30 21:54:05.463581,2015-12-30 21:54:05.463581,956606309,,
14782,2492,2016,See Below,2015-12-30 21:54:18.028509,2015-12-30 21:54:18.028509,956606309,,
14783,2521,2016,See Below,2015-12-30 21:54:26.774762,2015-12-30 21:54:26.774762,956606309,,
14788,2633,2016,See Below,2015-12-30 21:55:23.724861,2015-12-30 21:55:23.724861,956606309,,
14789,5644,2016,See Below,2015-12-30 21:55:33.35174,2015-12-30 21:55:33.35174,956606309,,
14790,2637,2016,See Below,2015-12-30 21:55:43.696581,2015-12-30 21:55:43.696581,956606309,,
14791,2662,2016,See Below,2015-12-30 21:55:54.409594,2015-12-30 21:55:54.409594,956606309,,
14792,3258,2016,See Below,2015-12-30 21:56:26.779616,2015-12-30 21:56:26.779616,956606309,,
14796,3188,2016,See Below,2015-12-30 21:57:41.651448,2015-12-30 21:57:41.651448,956606309,,
14797,3124,2016,See Below,2015-12-30 21:57:51.466583,2015-12-30 21:57:51.466583,956606309,,
14798,2693,2016,See Below,2015-12-30 21:58:00.765675,2015-12-30 21:58:00.765675,956606309,,
14802,2771,2016,See Below,2015-12-30 21:58:38.67183,2015-12-30 21:58:38.67183,956606309,,
14803,2778,2016,See Below,2015-12-30 21:58:50.291696,2015-12-30 21:58:50.291696,956606309,,
14804,2780,2016,See Below,2015-12-30 21:59:01.505632,2015-12-30 21:59:01.505632,956606309,,
14805,2781,2016,See Below,2015-12-30 21:59:13.608464,2015-12-30 21:59:13.608464,956606309,,
14807,2796,2016,See Below,2015-12-30 21:59:59.176593,2015-12-30 21:59:59.176593,956606309,,
14809,2916,2016,See Below,2015-12-30 22:00:19.022855,2015-12-30 22:00:19.022855,956606309,,
14811,3002,2016,See Below,2015-12-30 22:00:47.748225,2015-12-30 22:00:47.748225,956606309,,
14812,2986,2016,See Below,2015-12-30 22:01:06.339336,2015-12-30 22:01:06.339336,956606309,,
14813,3058,2016,See Below,2015-12-30 22:01:16.673042,2015-12-30 22:01:16.673042,956606309,,
14814,3097,2016,See Below,2015-12-30 22:01:25.539296,2015-12-30 22:01:25.539296,956606309,,
14815,3099,2016,See Below,2015-12-30 22:01:35.889815,2015-12-30 22:01:35.889815,956606309,,
14816,3158,2016,See Below,2015-12-30 22:01:46.861158,2015-12-30 22:01:46.861158,956606309,,
14819,3276,2016,See Below,2015-12-30 22:12:57.2158,2015-12-30 22:12:57.2158,956606309,,
14823,3312,2016,See Below,2015-12-30 22:13:53.458868,2015-12-30 22:13:53.458868,956606309,,
14825,3339,2016,See Below,2015-12-30 22:14:14.02488,2015-12-30 22:14:14.02488,956606309,,
14829,3440,2016,See Below,2015-12-30 22:14:58.740068,2015-12-30 22:14:58.740068,956606309,,
14830,3503,2016,See Below,2015-12-30 22:15:07.228638,2015-12-30 22:15:07.228638,956606309,,
14835,3613,2016,See Below,2015-12-30 22:16:02.85272,2015-12-30 22:16:02.85272,956606309,,
14836,3614,2016,See Below,2015-12-30 22:16:16.359055,2015-12-30 22:16:16.359055,956606309,,
14837,3696,2016,See Below,2015-12-30 22:16:28.890326,2015-12-30 22:16:28.890326,956606309,,
14839,5426,2016,See Below,2015-12-30 22:16:54.719602,2015-12-30 22:16:54.719602,956606309,,
14846,4087,2016,See Below,2015-12-30 22:18:06.647583,2015-12-30 22:18:06.647583,956606309,,
14850,4047,2016,See Below,2015-12-30 22:18:50.137486,2015-12-30 22:18:50.137486,956606309,,
14853,4035,2016,See Below,2015-12-30 22:19:21.6076,2015-12-30 22:19:21.6076,956606309,,
14855,5796,2016,See Below,2015-12-30 22:19:43.704171,2015-12-30 22:19:43.704171,956606309,,
14856,3946,2016,See Below,2015-12-30 22:21:01.300683,2015-12-30 22:21:01.300683,956606309,,
14860,5321,2016,See Below,2015-12-30 22:22:08.380557,2015-12-30 22:22:08.380557,956606309,,
14863,5556,2016,See Below,2015-12-30 22:22:43.903733,2015-12-30 22:22:43.903733,956606309,,
14864,3803,2016,See Below,2015-12-30 22:22:55.322607,2015-12-30 22:22:55.322607,956606309,,
14865,3771,2016,See Below,2015-12-30 22:23:04.601233,2015-12-30 22:23:04.601233,956606309,,
14866,3641,2016,See Below,2015-12-30 22:23:15.706901,2015-12-30 22:23:15.706901,956606309,,
14867,3748,2016,See Below,2015-12-30 22:23:25.923672,2015-12-30 22:23:25.923672,956606309,,
14873,4748,2016,See Below,2015-12-30 22:25:05.09944,2015-12-30 22:25:05.09944,956606309,,
14875,4635,2016,See Below,2015-12-30 22:25:24.909571,2015-12-30 22:25:24.909571,956606309,,
14877,4551,2016,See Below,2015-12-30 22:25:47.226627,2015-12-30 22:25:47.226627,956606309,,
14879,4459,2016,See Below,2015-12-30 22:26:04.163111,2015-12-30 22:26:04.163111,956606309,,
14880,5650,2016,See Below,2015-12-30 22:26:13.288807,2015-12-30 22:26:13.288807,956606309,,
14881,4588,2016,See Below,2015-12-30 22:26:31.110029,2015-12-30 22:26:31.110029,956606309,,
14886,5704,2016,See Below,2015-12-30 22:27:40.362368,2015-12-30 22:27:40.362368,956606309,,
14888,4205,2016,See Below,2015-12-30 22:28:02.129491,2015-12-30 22:28:02.129491,956606309,,
14889,6133,2016,See Below,2015-12-30 22:28:12.961118,2015-12-30 22:28:12.961118,956606309,,
14891,4121,2016,See Below,2015-12-30 22:28:35.615475,2015-12-30 22:28:35.615475,956606309,,
14892,4104,2016,See Below,2015-12-30 22:28:43.772317,2015-12-30 22:28:43.772317,956606309,,
14893,4907,2016,See Below,2015-12-30 22:28:59.160758,2015-12-30 22:28:59.160758,956606309,,
14896,5355,2016,See Below,2015-12-30 22:29:26.018763,2015-12-30 22:29:26.018763,956606309,,
14897,4957,2016,See Below,2015-12-30 22:29:37.457632,2015-12-30 22:29:37.457632,956606309,,
14901,5051,2016,See Below,2015-12-30 22:30:25.067535,2015-12-30 22:30:25.067535,956606309,,
14902,5604,2016,See Below,2015-12-30 22:30:36.563795,2015-12-30 22:30:36.563795,956606309,,
14903,5084,2016,See Below,2015-12-30 22:30:45.538562,2015-12-30 22:30:45.538562,956606309,,
14904,5651,2016,See Below,2015-12-30 22:30:55.659972,2015-12-30 22:30:55.659972,956606309,,
14909,5239,2016,See Below,2015-12-30 22:31:48.627531,2015-12-30 22:31:48.627531,956606309,,
14910,273,2016,See Below,2015-12-30 22:35:00.787616,2015-12-30 22:35:00.787616,956606309,,
14912,5493,2016,See Below,2015-12-30 22:35:17.841032,2015-12-30 22:35:17.841032,956606309,,
14913,3684,2016,See Below,2015-12-30 22:35:26.160299,2015-12-30 22:35:26.160299,956606309,,
14915,3890,2016,See Below,2015-12-30 22:35:54.181033,2015-12-30 22:35:54.181033,956606309,,
14917,3900,2016,See Below,2015-12-30 22:36:13.443745,2015-12-30 22:36:13.443745,956606309,,
14925,5862,2016,See Below,2015-12-30 22:38:29.871137,2015-12-30 22:38:29.871137,956606309,,
14928,5535,2016,See Below,2015-12-30 22:39:18.410276,2015-12-30 22:39:18.410276,956606309,,
14930,1820,2016,See Below,2015-12-30 22:39:42.932867,2015-12-30 22:39:42.932867,956606309,,
14931,1836,2016,See Below,2015-12-30 22:39:52.73842,2015-12-30 22:39:52.73842,956606309,,
14935,2767,2016,See Below,2015-12-30 22:40:48.293673,2015-12-30 22:40:48.293673,956606309,,
14936,2770,2016,See Below,2015-12-30 22:40:59.757145,2015-12-30 22:40:59.757145,956606309,,
14938,3127,2016,See Below,2015-12-30 22:41:21.108317,2015-12-30 22:41:21.108317,956606309,,
14940,3557,2016,See Below,2015-12-30 22:41:42.227815,2015-12-30 22:41:42.227815,956606309,,
14942,3880,2016,See Below,2015-12-30 22:42:13.588466,2015-12-30 22:42:13.588466,956606309,,
14943,4627,2016,See Below,2015-12-30 22:42:21.935255,2015-12-30 22:42:21.935255,956606309,,
14945,4898,2016,See Below,2015-12-30 22:42:43.9429,2015-12-30 22:42:43.9429,956606309,,
14947,4904,2016,See Below,2015-12-30 22:43:05.705422,2015-12-30 22:43:05.705422,956606309,,
14949,472,2016,See Below,2015-12-30 22:43:52.45715,2015-12-30 22:43:52.45715,956606309,,
14951,2611,2016,See Below,2015-12-30 22:44:13.566735,2015-12-30 22:44:13.566735,956606309,,
14953,5612,2016,See Below,2015-12-30 22:46:54.157436,2015-12-30 22:46:54.157436,956606309,,
14957,5262,2016,See Below,2015-12-30 22:47:35.407325,2015-12-30 22:47:35.407325,956606309,,
14962,5617,2016,See Below,2015-12-30 22:48:20.563896,2015-12-30 22:48:20.563896,956606309,,
14965,3840,2016,See Below,2015-12-30 22:48:46.779626,2015-12-30 22:48:46.779626,956606309,,
14967,5695,2016,$ 680.00+540.00,2015-12-30 22:49:03.63116,2016-12-16 20:57:07.122559,943965439,,
14907,5219,2016,See Below,2015-12-30 22:31:28.413706,2015-12-30 22:31:28.413706,956606309,,
14908,5226,2016,See Below,2015-12-30 22:31:39.402171,2015-12-30 22:31:39.402171,956606309,,
14911,1210,2016,See Below,2015-12-30 22:35:08.607317,2015-12-30 22:35:08.607317,956606309,,
14914,5428,2016,See Below,2015-12-30 22:35:36.180815,2015-12-30 22:35:36.180815,956606309,,
14916,3891,2016,See Below,2015-12-30 22:36:03.901168,2015-12-30 22:36:03.901168,956606309,,
14918,4304,2016,See Below,2015-12-30 22:36:25.507035,2015-12-30 22:36:25.507035,956606309,,
14919,158,2016,See Below,2015-12-30 22:37:07.8277,2015-12-30 22:37:07.8277,956606309,,
14920,389,2016,See Below,2015-12-30 22:37:25.45149,2015-12-30 22:37:25.45149,956606309,,
14921,564,2016,See Below,2015-12-30 22:37:37.700394,2015-12-30 22:37:37.700394,956606309,,
14922,727,2016,See Below,2015-12-30 22:37:48.151231,2015-12-30 22:37:48.151231,956606309,,
14923,1200,2016,See Below,2015-12-30 22:38:02.631384,2015-12-30 22:38:02.631384,956606309,,
14924,1204,2016,See Below,2015-12-30 22:38:16.097546,2015-12-30 22:38:16.097546,956606309,,
14926,1579,2016,See Below,2015-12-30 22:38:52.99964,2015-12-30 22:38:52.99964,956606309,,
14927,1636,2016,See Below,2015-12-30 22:39:07.366606,2015-12-30 22:39:07.366606,956606309,,
14929,1819,2016,See Below,2015-12-30 22:39:32.558687,2015-12-30 22:39:32.558687,956606309,,
14932,1866,2016,See Below,2015-12-30 22:40:01.951805,2015-12-30 22:40:01.951805,956606309,,
14933,2412,2016,See Below,2015-12-30 22:40:11.639428,2015-12-30 22:40:11.639428,956606309,,
14934,2765,2016,See Below,2015-12-30 22:40:33.374552,2015-12-30 22:40:33.374552,956606309,,
14937,2769,2016,See Below,2015-12-30 22:41:10.541565,2015-12-30 22:41:10.541565,956606309,,
14939,3468,2016,See Below,2015-12-30 22:41:32.655427,2015-12-30 22:41:32.655427,956606309,,
14941,3734,2016,See Below,2015-12-30 22:42:01.447044,2015-12-30 22:42:01.447044,956606309,,
14944,4868,2016,See Below,2015-12-30 22:42:34.515983,2015-12-30 22:42:34.515983,956606309,,
14946,5873,2016,See Below,2015-12-30 22:42:54.545861,2015-12-30 22:42:54.545861,956606309,,
14948,5073,2016,See Below,2015-12-30 22:43:18.436512,2015-12-30 22:43:18.436512,956606309,,
14950,1516,2016,See Below,2015-12-30 22:44:00.311072,2015-12-30 22:44:00.311072,956606309,,
14952,5673,2016,See Below,2015-12-30 22:44:24.093176,2015-12-30 22:44:24.093176,956606309,,
14954,5613,2016,See Below,2015-12-30 22:47:06.275162,2015-12-30 22:47:06.275162,956606309,,
14955,103,2016,See Below,2015-12-30 22:47:14.539194,2015-12-30 22:47:14.539194,956606309,,
14956,148,2016,See Below,2015-12-30 22:47:25.969124,2015-12-30 22:47:25.969124,956606309,,
14959,959,2016,See Below,2015-12-30 22:47:54.503645,2015-12-30 22:47:54.503645,956606309,,
14960,2121,2016,See Below,2015-12-30 22:48:03.380307,2015-12-30 22:48:03.380307,956606309,,
14961,2137,2016,See Below,2015-12-30 22:48:12.593823,2015-12-30 22:48:12.593823,956606309,,
14963,3686,2016,See Below,2015-12-30 22:48:29.638374,2015-12-30 22:48:29.638374,956606309,,
14964,3839,2016,See Below,2015-12-30 22:48:38.221462,2015-12-30 22:48:38.221462,956606309,,
14966,5616,2016,See Below,2015-12-30 22:48:55.506805,2015-12-30 22:48:55.506805,956606309,,
14968,5620,2016,See Below,2015-12-30 22:49:13.792897,2015-12-30 22:49:13.792897,956606309,,
14969,4824,2016,See Below,2015-12-30 22:49:23.668677,2015-12-30 22:49:23.668677,956606309,,
14970,4831,2016,350.00,2015-12-31 14:10:53.476204,2015-12-31 14:10:53.476204,943965439,,
14971,1926,2016,150.00,2015-12-31 14:15:41.988945,2015-12-31 14:15:41.988945,943965439,,
14972,5938,2016,550.00,2015-12-31 14:22:59.698111,2015-12-31 14:22:59.698111,943965439,,
14973,3028,2016,VARIES P/M,2015-12-31 14:26:57.005915,2015-12-31 14:26:57.005915,715507355,,
14974,156,2016,See Below,2015-12-31 17:20:43.355293,2015-12-31 17:20:43.355293,956606309,,
14975,230,2016,See Below,2015-12-31 17:20:58.598716,2015-12-31 17:20:58.598716,956606309,,
14976,275,2016,See Below,2015-12-31 17:21:09.748172,2015-12-31 17:21:09.748172,956606309,,
14977,303,2016,See Below,2015-12-31 17:21:19.088604,2015-12-31 17:21:19.088604,956606309,,
14978,314,2016,See Below,2015-12-31 17:21:29.944919,2015-12-31 17:21:29.944919,956606309,,
14979,331,2016,See Below,2015-12-31 17:21:39.223084,2015-12-31 17:21:39.223084,956606309,,
14980,347,2016,See Below,2015-12-31 17:21:48.507838,2015-12-31 17:21:48.507838,956606309,,
14981,340,2016,See Below,2015-12-31 17:22:03.463219,2015-12-31 17:22:03.463219,956606309,,
14982,376,2016,See Below,2015-12-31 17:22:13.14896,2015-12-31 17:22:13.14896,956606309,,
14983,377,2016,See Below,2015-12-31 17:22:26.221737,2015-12-31 17:22:26.221737,956606309,,
14984,378,2016,See Below,2015-12-31 17:22:56.939948,2015-12-31 17:22:56.939948,956606309,,
14985,379,2016,See Below,2015-12-31 17:23:20.692071,2015-12-31 17:23:20.692071,956606309,,
14986,452,2016,See Below,2015-12-31 17:23:32.521273,2015-12-31 17:23:32.521273,956606309,,
14988,637,2016,See Below,2015-12-31 17:23:56.745502,2015-12-31 17:23:56.745502,956606309,,
14989,660,2016,See Below,2015-12-31 17:24:07.350406,2015-12-31 17:24:07.350406,956606309,,
14990,687,2016,See Below,2015-12-31 17:24:20.857165,2015-12-31 17:24:20.857165,956606309,,
14991,5584,2016,See Below,2015-12-31 17:24:30.915043,2015-12-31 17:24:30.915043,956606309,,
14992,700,2016,See Below,2015-12-31 17:24:40.695745,2015-12-31 17:24:40.695745,956606309,,
14993,704,2016,See Below,2015-12-31 17:24:51.323124,2015-12-31 17:24:51.323124,956606309,,
14994,769,2016,See Below,2015-12-31 17:25:13.511706,2015-12-31 17:25:13.511706,956606309,,
14995,782,2016,See Below,2015-12-31 17:25:23.446071,2015-12-31 17:25:23.446071,956606309,,
14996,785,2016,See Below,2015-12-31 17:25:38.854218,2015-12-31 17:25:38.854218,956606309,,
14997,786,2016,See Below,2015-12-31 17:25:48.641475,2015-12-31 17:25:48.641475,956606309,,
14998,882,2016,See Below,2015-12-31 17:25:58.916908,2015-12-31 17:25:58.916908,956606309,,
14999,913,2016,See Below,2015-12-31 17:27:59.464298,2015-12-31 17:27:59.464298,956606309,,
15000,926,2016,See Below,2015-12-31 17:28:41.362622,2015-12-31 17:28:41.362622,956606309,,
15001,935,2016,See Below,2015-12-31 17:28:58.460516,2015-12-31 17:28:58.460516,956606309,,
15002,1054,2016,See Below,2015-12-31 17:29:10.044487,2015-12-31 17:29:10.044487,956606309,,
15003,5389,2016,See Below,2015-12-31 17:30:38.871589,2015-12-31 17:30:38.871589,956606309,,
15004,1334,2016,See Below,2015-12-31 17:30:51.157769,2015-12-31 17:30:51.157769,956606309,,
15005,1337,2016,See Below,2015-12-31 17:31:04.2315,2015-12-31 17:31:04.2315,956606309,,
15006,1338,2016,See Below,2015-12-31 17:31:16.105944,2015-12-31 17:31:16.105944,956606309,,
15007,1357,2016,See Below,2015-12-31 17:32:50.445729,2015-12-31 17:32:50.445729,956606309,,
15008,1341,2016,See Below,2015-12-31 17:33:00.005019,2015-12-31 17:33:00.005019,956606309,,
15009,1404,2016,See Below,2015-12-31 17:33:10.087205,2015-12-31 17:33:10.087205,956606309,,
15010,1427,2016,See Below,2015-12-31 17:33:26.289992,2015-12-31 17:33:26.289992,956606309,,
15011,1442,2016,See Below,2015-12-31 17:33:38.991563,2015-12-31 17:33:38.991563,956606309,,
15012,1447,2016,See Below,2015-12-31 17:34:10.315113,2015-12-31 17:34:10.315113,956606309,,
15013,1517,2016,See Below,2015-12-31 17:34:30.998716,2015-12-31 17:34:30.998716,956606309,,
15014,1577,2016,See Below,2015-12-31 17:34:43.50843,2015-12-31 17:34:43.50843,956606309,,
15015,1578,2016,See Below,2015-12-31 17:34:54.013557,2015-12-31 17:34:54.013557,956606309,,
15016,1634,2016,See Below,2015-12-31 17:35:06.43522,2015-12-31 17:35:06.43522,956606309,,
15017,1692,2016,See Below,2015-12-31 17:35:17.030165,2015-12-31 17:35:17.030165,956606309,,
15018,5396,2016,See Below,2015-12-31 17:35:28.042922,2015-12-31 17:35:28.042922,956606309,,
15019,1812,2016,See Below,2015-12-31 17:35:38.485724,2015-12-31 17:35:38.485724,956606309,,
15020,1870,2016,See Below,2015-12-31 17:35:48.9464,2015-12-31 17:35:48.9464,956606309,,
15021,1871,2016,See Below,2015-12-31 17:35:59.373736,2015-12-31 17:35:59.373736,956606309,,
15022,1873,2016,See Below,2015-12-31 17:36:09.874067,2015-12-31 17:36:09.874067,956606309,,
15023,1877,2016,See Below,2015-12-31 17:36:18.732631,2015-12-31 17:36:18.732631,956606309,,
15024,1985,2016,See Below,2015-12-31 17:38:17.96529,2015-12-31 17:38:17.96529,956606309,,
15025,2107,2016,See Below,2015-12-31 17:38:30.651136,2015-12-31 17:38:30.651136,956606309,,
15026,2198,2016,See Below,2015-12-31 17:38:46.669116,2015-12-31 17:38:46.669116,956606309,,
15027,2241,2016,See Below,2015-12-31 17:38:55.536491,2015-12-31 17:38:55.536491,956606309,,
15028,2244,2016,See Below,2015-12-31 17:39:04.555062,2015-12-31 17:39:04.555062,956606309,,
14958,301,2016,$ 800.00,2015-12-30 22:47:45.640131,2016-08-11 16:54:27.717921,943965439,,
15029,2306,2016,See Below,2015-12-31 17:39:12.737305,2015-12-31 17:39:12.737305,956606309,,
15032,2541,2016,See Below,2015-12-31 17:39:41.339539,2015-12-31 17:39:41.339539,956606309,,
15033,2553,2016,See Below,2015-12-31 17:39:50.302747,2015-12-31 17:39:50.302747,956606309,,
15046,2837,2016,SEE  BELOW,2015-12-31 17:42:35.602979,2015-12-31 17:42:35.602979,956606309,,
15049,5859,2016,See Below,2015-12-31 17:43:21.869699,2015-12-31 17:43:21.869699,956606309,,
15050,3022,2016,See Below,2015-12-31 17:43:32.084631,2015-12-31 17:43:32.084631,956606309,,
15052,3149,2016,See Below,2015-12-31 17:43:55.350539,2015-12-31 17:43:55.350539,956606309,,
15053,3194,2016,See Below,2015-12-31 17:44:05.3646,2015-12-31 17:44:05.3646,956606309,,
15054,3203,2016,See Below,2015-12-31 17:44:16.594702,2015-12-31 17:44:16.594702,956606309,,
15055,3216,2016,See Below,2015-12-31 17:44:28.460903,2015-12-31 17:44:28.460903,956606309,,
15056,3223,2016,See Below,2015-12-31 17:44:38.619619,2015-12-31 17:44:38.619619,956606309,,
15057,3241,2016,See Below,2015-12-31 17:44:48.398228,2015-12-31 17:44:48.398228,956606309,,
15058,3272,2016,See Below,2015-12-31 17:45:07.516719,2015-12-31 17:45:07.516719,956606309,,
15059,3308,2016,See Below,2015-12-31 17:45:17.982657,2015-12-31 17:45:17.982657,956606309,,
15060,3370,2016,See Below,2015-12-31 17:45:27.330563,2015-12-31 17:45:27.330563,956606309,,
15063,3527,2016,See Below,2015-12-31 17:46:04.19146,2015-12-31 17:46:04.19146,956606309,,
15065,3627,2016,See Below,2015-12-31 17:46:29.52118,2015-12-31 17:46:29.52118,956606309,,
15067,3719,2016,See Below,2015-12-31 17:46:53.578211,2015-12-31 17:46:53.578211,956606309,,
15068,3720,2016,See Below,2015-12-31 17:47:04.806571,2015-12-31 17:47:04.806571,956606309,,
15069,3859,2016,See Below,2015-12-31 17:47:15.572126,2015-12-31 17:47:15.572126,956606309,,
15070,3867,2016,See Below,2015-12-31 17:47:25.681989,2015-12-31 17:47:25.681989,956606309,,
15071,3868,2016,See Below,2015-12-31 17:47:36.545487,2015-12-31 17:47:36.545487,956606309,,
15072,3869,2016,See Below,2015-12-31 17:47:47.274828,2015-12-31 17:47:47.274828,956606309,,
15073,3870,2016,See Below,2015-12-31 17:47:55.791975,2015-12-31 17:47:55.791975,956606309,,
15074,3872,2016,See Below,2015-12-31 17:53:58.595308,2015-12-31 17:53:58.595308,956606309,,
15075,3873,2016,See Below,2015-12-31 17:54:08.385713,2015-12-31 17:54:08.385713,956606309,,
